No.,Time,Source,Destination,Protocol,Protocol,Protocol,Protocol,,,time 1,time 2,delay,,delay 1,delay 2,jitter 
3055,30.95757,74.125.130.94,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,30.95757,30.95764,0.00007,,-0.0001,0.00017,0.00027
3056,30.95764,192.168.43.13,74.125.130.94,TCP,TCP,TCP,TCP,,,30.95764,30.95781,0.00017,,-0.1192,0.11937,0.23857
3057,30.95781,192.168.43.13,74.125.130.94,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,30.95781,31.07719,0.11937,,0.09942,0.01996,-0.07946
3059,31.07719,104.118.107.159,192.168.43.13,TCP,TCP,TCP,TCP,,,31.07719,31.09714,0.01996,,-0.07209,0.09205,0.16415
3060,31.09714,192.168.43.13,38.133.127.63,TCP,TCP,TCP,TCP,,,31.09714,31.18919,0.09205,,-0.05254,0.14459,0.19713
3061,31.18919,74.125.130.94,192.168.43.13,TCP,TCP,TCP,TCP,,,31.18919,31.33378,0.14459,,0.14439,0.0002,-0.1442
3066,31.33378,192.168.43.13,40.90.137.127,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,31.33378,31.33398,0.0002,,0.0002,0,-0.0002
3067,31.33398,192.168.43.13,40.90.137.127,TCP,TCP,TCP,TCP,,,31.33398,31.33398,0,,0,0,0
3068,31.33398,192.168.43.13,40.90.137.127,TCP,TCP,TCP,TCP,,,31.33398,31.33398,0,,0,0,0
3069,31.33398,192.168.43.13,40.90.137.127,TCP,TCP,TCP,TCP,,,31.33398,31.33398,0,,0,0,0
3070,31.33398,192.168.43.13,40.90.137.127,TCP,TCP,TCP,TCP,,,31.33398,31.33398,0,,-0.01519,0.01519,0.03038
3071,31.33398,192.168.43.13,40.90.137.127,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,31.33398,31.34917,0.01519,,-0.20203,0.21722,0.41925
3072,31.34917,192.168.43.13,38.133.127.63,TCP,TCP,TCP,TCP,,,31.34917,31.56639,0.21722,,0.21698,0.00024,-0.21673
3076,31.56639,38.133.127.63,192.168.43.13,TCP,TCP,TCP,TCP,,,31.56639,31.56663,0.00024,,-0.00068,0.00092,0.0016
3077,31.56663,192.168.43.13,38.133.127.63,TCP,TCP,TCP,TCP,,,31.56663,31.56756,0.00092,,-0.24611,0.24704,0.49315
3078,31.56756,192.168.43.13,38.133.127.63,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,31.56756,31.81459,0.24704,,0.2446,0.00244,-0.24216
3082,31.81459,40.90.137.127,192.168.43.13,TCP,TCP,TCP,TCP,,,31.81459,31.81703,0.00244,,0.00219,0.00025,-0.00194
3083,31.81703,38.133.127.63,192.168.43.13,TCP,TCP,TCP,TCP,,,31.81703,31.81729,0.00025,,-0.00078,0.00103,0.00181
3084,31.81729,192.168.43.13,38.133.127.63,TCP,TCP,TCP,TCP,,,31.81729,31.81832,0.00103,,-0.00392,0.00495,0.00887
3085,31.81832,192.168.43.13,38.133.127.63,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,31.81832,31.82327,0.00495,,0.00471,0.00024,-0.00447
3086,31.82327,40.90.137.127,192.168.43.13,TCP,TCP,TCP,TCP,,,31.82327,31.82351,0.00024,,0.00024,0,-0.00024
3087,31.82351,40.90.137.127,192.168.43.13,TCP,TCP,TCP,TCP,,,31.82351,31.82351,0,,-0.00014,0.00014,0.00029
3088,31.82351,40.90.137.127,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,31.82351,31.82365,0.00014,,-0.00677,0.00691,0.01368
3089,31.82365,192.168.43.13,40.90.137.127,TCP,TCP,TCP,TCP,,,31.82365,31.83056,0.00691,,0.00667,0.00024,-0.00643
3090,31.83056,40.90.137.127,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,31.83056,31.83081,0.00024,,0.00012,0.00012,0
3091,31.83081,40.90.137.127,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,31.83081,31.83093,0.00012,,-0.12524,0.12536,0.25061
3092,31.83093,192.168.43.13,40.90.137.127,TCP,TCP,TCP,TCP,,,31.83093,31.95629,0.12536,,0.11508,0.01029,-0.10479
3093,31.95629,40.90.137.127,192.168.43.13,TCP,TCP,TCP,TCP,,,31.95629,31.96658,0.01029,,0.01029,0,-0.01029
3094,31.96658,40.90.137.127,192.168.43.13,TCP,TCP,TCP,TCP,,,31.96658,31.96658,0,,0,0,0
3095,31.96658,40.90.137.127,192.168.43.13,TCP,TCP,TCP,TCP,,,31.96658,31.96658,0,,-0.00033,0.00033,0.00066
3096,31.96658,40.90.137.127,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,31.96658,31.96691,0.00033,,0.00019,0.00014,-0.00004
3097,31.96691,192.168.43.13,40.90.137.127,TCP,TCP,TCP,TCP,,,31.96691,31.96705,0.00014,,-0.0405,0.04065,0.08115
3098,31.96705,40.90.137.127,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,31.96705,32.0077,0.04065,,0.03131,0.00934,-0.02197
3099,32.0077,192.168.43.13,40.90.137.127,TCP,TCP,TCP,TCP,,,32.0077,32.01704,0.00934,,0.00894,0.0004,-0.00855
3100,32.01704,38.133.127.63,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,32.01704,32.01743,0.0004,,0.0004,0,-0.0004
3101,32.01743,38.133.127.63,192.168.43.13,TCP,TCP,TCP,TCP,,,32.01743,32.01743,0,,-0.0002,0.0002,0.00039
3102,32.01743,38.133.127.63,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,32.01743,32.01763,0.0002,,-0.00278,0.00297,0.00575
3103,32.01763,192.168.43.13,38.133.127.63,TCP,TCP,TCP,TCP,,,32.01763,32.0206,0.00297,,-0.1401,0.14307,0.28317
3104,32.0206,192.168.43.13,38.133.127.63,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,32.0206,32.16367,0.14307,,0.1428,0.00027,-0.14253
3106,32.16367,192.168.43.13,40.90.137.127,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,32.16367,32.16394,0.00027,,0.00027,0,-0.00027
3107,32.16394,192.168.43.13,40.90.137.127,TCP,TCP,TCP,TCP,,,32.16394,32.16394,0,,0,0,0
3108,32.16394,192.168.43.13,40.90.137.127,TCP,TCP,TCP,TCP,,,32.16394,32.16394,0,,0,0,0
3109,32.16394,192.168.43.13,40.90.137.127,TCP,TCP,TCP,TCP,,,32.16394,32.16394,0,,0,0,0
3110,32.16394,192.168.43.13,40.90.137.127,TCP,TCP,TCP,TCP,,,32.16394,32.16394,0,,-0.09269,0.09269,0.18538
3111,32.16394,192.168.43.13,40.90.137.127,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,32.16394,32.25663,0.09269,,0.09227,0.00042,-0.09185
3112,32.25663,38.133.127.63,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,32.25663,32.25705,0.00042,,0.00042,0,-0.00042
3113,32.25705,38.133.127.63,192.168.43.13,TCP,TCP,TCP,TCP,,,32.25705,32.25705,0,,-0.00029,0.00029,0.00058
3114,32.25705,38.133.127.63,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,32.25705,32.25734,0.00029,,-0.00249,0.00278,0.00526
3115,32.25734,192.168.43.13,38.133.127.63,TCP,TCP,TCP,TCP,,,32.25734,32.26011,0.00278,,-0.01181,0.01459,0.0264
3116,32.26011,192.168.43.13,38.133.127.63,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,32.26011,32.2747,0.01459,,0.01437,0.00022,-0.01415
3118,32.2747,192.168.43.13,40.90.137.127,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,32.2747,32.27492,0.00022,,0.00022,0,-0.00022
3119,32.27492,192.168.43.13,40.90.137.127,TCP,TCP,TCP,TCP,,,32.27492,32.27492,0,,0,0,0
3120,32.27492,192.168.43.13,40.90.137.127,TCP,TCP,TCP,TCP,,,32.27492,32.27492,0,,0,0,0
3121,32.27492,192.168.43.13,40.90.137.127,TCP,TCP,TCP,TCP,,,32.27492,32.27492,0,,0,0,0
3122,32.27492,192.168.43.13,40.90.137.127,TCP,TCP,TCP,TCP,,,32.27492,32.27492,0,,0,0,0
3123,32.27492,192.168.43.13,40.90.137.127,TCP,TCP,TCP,TCP,,,32.27492,32.27492,0,,-0.10597,0.10597,0.21194
3124,32.27492,192.168.43.13,40.90.137.127,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,32.27492,32.38089,0.10597,,0.01311,0.09286,0.07975
3127,32.38089,192.168.43.13,104.118.154.210,TCP,TCP,TCP,TCP,,,32.38089,32.47375,0.09286,,0.09236,0.0005,-0.09187
3128,32.47375,38.133.127.63,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,32.47375,32.47424,0.0005,,-0.13434,0.13483,0.26917
3129,32.47424,192.168.43.13,38.133.127.63,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,32.47424,32.60908,0.13483,,0.13464,0.0002,-0.13444
3133,32.60908,192.168.43.13,151.101.10.2,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,32.60908,32.60927,0.0002,,-0.01967,0.01987,0.03954
3134,32.60927,192.168.43.13,151.101.10.2,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,32.60927,32.62914,0.01987,,0.01939,0.00048,-0.01891
3136,32.62914,104.118.154.210,192.168.43.13,TCP,TCP,TCP,TCP,,,32.62914,32.62962,0.00048,,-0.00583,0.00631,0.01214
3137,32.62962,192.168.43.13,104.118.154.210,TCP,TCP,TCP,TCP,,,32.62962,32.63593,0.00631,,-0.01231,0.01862,0.03093
3138,32.63593,192.168.43.13,104.118.154.210,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,32.63593,32.65456,0.01862,,0.01492,0.0037,-0.01122
3139,32.65456,40.90.137.127,192.168.43.13,TCP,TCP,TCP,TCP,,,32.65456,32.65825,0.0037,,0.00354,0.00015,-0.00339
3140,32.65825,40.90.137.127,192.168.43.13,TCP,TCP,TCP,TCP,,,32.65825,32.65841,0.00015,,-0.00081,0.00097,0.00178
3141,32.65841,40.90.137.127,192.168.43.13,TCP,TCP,TCP,TCP,,,32.65841,32.65938,0.00097,,0.00064,0.00033,-0.00031
3142,32.65938,40.90.137.127,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,32.65938,32.65971,0.00033,,0.00033,0,-0.00033
3143,32.65971,40.90.137.127,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,32.65971,32.65971,0,,-0.00011,0.00011,0.00022
3144,32.65971,40.90.137.127,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,32.65971,32.65982,0.00011,,-0.01387,0.01398,0.02785
3145,32.65982,192.168.43.13,40.90.137.127,TCP,TCP,TCP,TCP,,,32.65982,32.6738,0.01398,,0.01372,0.00026,-0.01347
3146,32.6738,40.90.137.127,192.168.43.13,TCP,TCP,TCP,TCP,,,32.6738,32.67405,0.00026,,-0.00044,0.00069,0.00113
3147,32.67405,192.168.43.13,40.90.137.127,TCP,TCP,TCP,TCP,,,32.67405,32.67475,0.00069,,0.00069,0,-0.00069
3148,32.67475,40.90.137.127,192.168.43.13,TCP,TCP,TCP,TCP,,,32.67475,32.67475,0,,-0.00027,0.00027,0.00054
3149,32.67475,40.90.137.127,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,32.67475,32.67502,0.00027,,0.00014,0.00013,0
3150,32.67502,192.168.43.13,40.90.137.127,TCP,TCP,TCP,TCP,,,32.67502,32.67515,0.00013,,-0.03508,0.03521,0.07029
3151,32.67515,40.90.137.127,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,32.67515,32.71036,0.03521,,0.03023,0.00498,-0.02525
3152,32.71036,38.133.127.63,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,32.71036,32.71534,0.00498,,-0.03086,0.03584,0.0667
3153,32.71534,192.168.43.13,40.90.137.127,TCP,TCP,TCP,TCP,,,32.71534,32.75119,0.03584,,0.02744,0.00841,-0.01903
3154,32.75119,192.168.43.13,38.133.127.63,TCP,TCP,TCP,TCP,,,32.75119,32.75959,0.00841,,0.00678,0.00163,-0.00515
3156,32.75959,40.90.137.127,192.168.43.13,TCP,TCP,TCP,TCP,,,32.75959,32.76122,0.00163,,0.00156,0.00007,-0.0015
3157,32.76122,192.168.43.13,13.107.42.12,TCP,TCP,TCP,TCP,,,32.76122,32.76129,0.00007,,-0.00581,0.00587,0.01168
3158,32.76129,40.90.137.127,192.168.43.13,TCP,TCP,TCP,TCP,,,32.76129,32.76716,0.00587,,0.0057,0.00017,-0.00553
3159,32.76716,40.90.137.127,192.168.43.13,TCP,TCP,TCP,TCP,,,32.76716,32.76733,0.00017,,0.00017,0,-0.00017
3160,32.76733,40.90.137.127,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,32.76733,32.76733,0,,-0.00015,0.00015,0.00031
3161,32.76733,40.90.137.127,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,32.76733,32.76749,0.00015,,-0.00718,0.00734,0.01452
3162,32.76749,192.168.43.13,40.90.137.127,TCP,TCP,TCP,TCP,,,32.76749,32.77483,0.00734,,-0.00193,0.00927,0.01119
3163,32.77483,192.168.43.13,104.118.154.210,TCP,TCP,TCP,TCP,,,32.77483,32.78409,0.00927,,0.00877,0.0005,-0.00827
3164,32.78409,40.90.137.127,192.168.43.13,TCP,TCP,TCP,TCP,,,32.78409,32.78459,0.0005,,0.00035,0.00015,-0.0002
3165,32.78459,40.90.137.127,192.168.43.13,TCP,TCP,TCP,TCP,,,32.78459,32.78474,0.00015,,-0.00236,0.00251,0.00487
3166,32.78474,192.168.43.13,40.90.137.127,TCP,TCP,TCP,TCP,,,32.78474,32.78725,0.00251,,0.0023,0.00021,-0.0021
3167,32.78725,40.90.137.127,192.168.43.13,TCP,TCP,TCP,TCP,,,32.78725,32.78746,0.00021,,-0.00011,0.00032,0.00043
3168,32.78746,192.168.43.13,40.90.137.127,TCP,TCP,TCP,TCP,,,32.78746,32.78778,0.00032,,0.00032,0,-0.00032
3169,32.78778,40.90.137.127,192.168.43.13,TCP,TCP,TCP,TCP,,,32.78778,32.78778,0,,0,0,0
3170,32.78778,40.90.137.127,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,32.78778,32.78778,0,,-0.00019,0.00019,0.00039
3171,32.78778,40.90.137.127,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,32.78778,32.78797,0.00019,,-0.06911,0.06931,0.13842
3172,32.78797,192.168.43.13,40.90.137.127,TCP,TCP,TCP,TCP,,,32.78797,32.85728,0.06931,,0.06908,0.00023,-0.06885
3173,32.85728,151.101.10.2,192.168.43.13,TCP,TCP,TCP,TCP,,,32.85728,32.8575,0.00023,,-0.00471,0.00494,0.00965
3174,32.8575,151.101.10.2,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,32.8575,32.86244,0.00494,,0.0042,0.00073,-0.00347
3175,32.86244,104.118.154.210,192.168.43.13,TCP,TCP,TCP,TCP,,,32.86244,32.86317,0.00073,,0.00073,0,-0.00073
3176,32.86317,104.118.154.210,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,32.86317,32.86317,0,,-0.00065,0.00065,0.0013
3177,32.86317,104.118.154.210,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,32.86317,32.86382,0.00065,,0.0003,0.00035,0.00005
3178,32.86382,192.168.43.13,104.118.154.210,TCP,TCP,TCP,TCP,,,32.86382,32.86418,0.00035,,0.00018,0.00017,0
3179,32.86418,104.118.154.210,192.168.43.13,TCP,TCP,TCP,TCP,,,32.86418,32.86435,0.00017,,-0.02723,0.02741,0.05464
3180,32.86435,192.168.43.13,104.118.154.210,TCP,TCP,TCP,TCP,,,32.86435,32.89176,0.02741,,0.02083,0.00658,-0.01425
3181,32.89176,192.168.43.13,104.118.154.210,TCP,TCP,TCP,TCP,,,32.89176,32.89833,0.00658,,-0.02356,0.03014,0.0537
3182,32.89833,192.168.43.13,151.101.10.2,TCP,TCP,TCP,TCP,,,32.89833,32.92847,0.03014,,-0.00964,0.03978,0.04942
3183,32.92847,38.133.127.63,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,32.92847,32.96825,0.03978,,-0.00075,0.04054,0.04129
3184,32.96825,192.168.43.13,38.133.127.63,TCP,TCP,TCP,TCP,,,32.96825,33.00879,0.04054,,0.04027,0.00027,-0.04
3185,33.00879,13.107.42.12,192.168.43.13,TCP,TCP,TCP,TCP,,,33.00879,33.00906,0.00027,,-0.00095,0.00122,0.00217
3186,33.00906,192.168.43.13,13.107.42.12,TCP,TCP,TCP,TCP,,,33.00906,33.01028,0.00122,,-0.01203,0.01325,0.02528
3187,33.01028,192.168.43.13,13.107.42.12,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,33.01028,33.02353,0.01325,,0.01295,0.0003,-0.01266
3188,33.02353,104.118.154.210,192.168.43.13,TCP,TCP,TCP,TCP,,,33.02353,33.02382,0.0003,,-0.00092,0.00121,0.00213
3189,33.02382,192.168.43.13,104.118.154.210,TCP,TCP,TCP,TCP,,,33.02382,33.02503,0.00121,,-0.00957,0.01078,0.02035
3190,33.02503,192.168.43.13,104.118.154.210,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,33.02503,33.03582,0.01078,,0.01056,0.00023,-0.01033
3191,33.03582,151.101.10.2,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,33.03582,33.03604,0.00023,,0.00014,0.00009,-0.00005
3192,33.03604,151.101.10.2,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,33.03604,33.03613,0.00009,,-0.02179,0.02188,0.04368
3193,33.03613,192.168.43.13,151.101.10.2,TCP,TCP,TCP,TCP,,,33.03613,33.05802,0.02188,,-0.01184,0.03372,0.04556
3194,33.05802,192.168.43.13,104.118.154.210,TCP,TCP,TCP,TCP,,,33.05802,33.09174,0.03372,,0.03359,0.00013,-0.03346
3195,33.09174,104.118.154.210,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,33.09174,33.09187,0.00013,,-0.03491,0.03504,0.06994
3196,33.09187,192.168.43.13,104.118.154.210,TCP,TCP,TCP,TCP,,,33.09187,33.12691,0.03504,,0.03484,0.00019,-0.03465
3198,33.12691,104.118.154.210,192.168.43.13,TCP,TCP,TCP,TCP,,,33.12691,33.1271,0.00019,,-0.01034,0.01054,0.02088
3199,33.1271,192.168.43.13,104.118.154.210,TCP,TCP,TCP,TCP,,,33.1271,33.13764,0.01054,,-0.0049,0.01544,0.02034
3200,33.13764,192.168.43.13,104.118.154.210,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,33.13764,33.15308,0.01544,,0.01044,0.005,-0.00544
3201,33.15308,192.168.43.13,104.118.154.210,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,33.15308,33.15807,0.005,,0.005,0,-0.005
3202,33.15807,192.168.43.13,104.118.154.210,TCP,TCP,TCP,TCP,,,33.15807,33.15807,0,,0,0,0
3203,33.15807,192.168.43.13,104.118.154.210,TCP,TCP,TCP,TCP,,,33.15807,33.15807,0,,-0.05711,0.05711,0.11421
3204,33.15807,192.168.43.13,104.118.154.210,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,33.15807,33.21518,0.05711,,0.01815,0.03896,0.02081
3205,33.21518,192.168.43.13,104.118.154.210,TCP,TCP,TCP,TCP,,,33.21518,33.25414,0.03896,,0.03847,0.00049,-0.03798
3207,33.25414,13.107.42.12,192.168.43.13,TCP,TCP,TCP,TCP,,,33.25414,33.25463,0.00049,,-0.00008,0.00056,0.00064
3208,33.25463,13.107.42.12,192.168.43.13,TCP,TCP,TCP,TCP,,,33.25463,33.25519,0.00056,,-0.00626,0.00682,0.01307
3209,33.25519,192.168.43.13,13.107.42.12,TCP,TCP,TCP,TCP,,,33.25519,33.26201,0.00682,,0.00646,0.00036,-0.00611
3210,33.26201,13.107.42.12,192.168.43.13,TCP,TCP,TCP,TCP,,,33.26201,33.26236,0.00036,,-0.0007,0.00105,0.00175
3211,33.26236,192.168.43.13,13.107.42.12,TCP,TCP,TCP,TCP,,,33.26236,33.26342,0.00105,,0.00105,0,-0.00105
3212,33.26342,13.107.42.12,192.168.43.13,TCP,TCP,TCP,TCP,,,33.26342,33.26342,0,,0,0,0
3213,33.26342,13.107.42.12,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,33.26342,33.26342,0,,0,0,0
3214,33.26342,104.118.154.210,192.168.43.13,TCP,TCP,TCP,TCP,,,33.26342,33.26342,0,,0,0,0
3215,33.26342,104.118.154.210,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,33.26342,33.26342,0,,-0.00048,0.00048,0.00096
3216,33.26342,104.118.154.210,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,33.26342,33.2639,0.00048,,0.00045,0.00003,-0.00041
3217,33.2639,192.168.43.13,13.107.42.12,TCP,TCP,TCP,TCP,,,33.2639,33.26393,0.00003,,-0.00004,0.00008,0.00012
3218,33.26393,192.168.43.13,104.118.154.210,TCP,TCP,TCP,TCP,,,33.26393,33.26401,0.00008,,0.00001,0.00006,0.00005
3219,33.26401,104.118.154.210,192.168.43.13,TCP,TCP,TCP,TCP,,,33.26401,33.26407,0.00006,,-0.01578,0.01585,0.03163
3220,33.26407,192.168.43.13,104.118.154.210,TCP,TCP,TCP,TCP,,,33.26407,33.27992,0.01585,,0.0155,0.00035,-0.01515
3221,33.27992,192.168.43.13,13.107.42.12,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,33.27992,33.28027,0.00035,,0.0001,0.00025,0.00015
3222,33.28027,192.168.43.13,13.107.42.12,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,33.28027,33.28052,0.00025,,0,0.00025,0.00026
3223,33.28052,192.168.43.13,13.107.42.12,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,33.28052,33.28078,0.00025,,0.00011,0.00015,0.00004
3224,33.28078,104.118.154.210,192.168.43.13,TCP,TCP,TCP,TCP,,,33.28078,33.28092,0.00015,,-0.00047,0.00062,0.00109
3225,33.28092,192.168.43.13,104.118.154.210,TCP,TCP,TCP,TCP,,,33.28092,33.28154,0.00062,,-0.06826,0.06888,0.13713
3226,33.28154,192.168.43.13,104.118.154.210,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,33.28154,33.35042,0.06888,,0.06859,0.00028,-0.06831
3227,33.35042,104.118.154.210,192.168.43.13,TCP,TCP,TCP,TCP,,,33.35042,33.3507,0.00028,,0,0.00028,0.00028
3228,33.3507,104.118.154.210,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,33.3507,33.35098,0.00028,,-0.00146,0.00175,0.00321
3229,33.35098,192.168.43.13,104.118.154.210,TCP,TCP,TCP,TCP,,,33.35098,33.35273,0.00175,,0.00151,0.00024,-0.00127
3230,33.35273,104.118.154.210,192.168.43.13,TCP,TCP,TCP,TCP,,,33.35273,33.35297,0.00024,,-0.00078,0.00102,0.0018
3231,33.35297,192.168.43.13,104.118.154.210,TCP,TCP,TCP,TCP,,,33.35297,33.35399,0.00102,,0.00074,0.00027,-0.00047
3232,33.35399,104.118.154.210,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,33.35399,33.35426,0.00027,,0.00009,0.00018,0.00009
3233,33.35426,192.168.43.13,104.118.154.210,TCP,TCP,TCP,TCP,,,33.35426,33.35444,0.00018,,-0.00001,0.0002,0.00021
3234,33.35444,104.118.154.210,192.168.43.13,TCP,TCP,TCP,TCP,,,33.35444,33.35464,0.0002,,-0.03244,0.03263,0.06507
3235,33.35464,192.168.43.13,104.118.154.210,TCP,TCP,TCP,TCP,,,33.35464,33.38728,0.03263,,0.0324,0.00023,-0.03217
3236,33.38728,104.118.154.210,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,33.38728,33.38751,0.00023,,0.00004,0.00019,0.00014
3237,33.38751,192.168.43.13,104.118.154.210,TCP,TCP,TCP,TCP,,,33.38751,33.38769,0.00019,,-0.0532,0.05338,0.10658
3238,33.38769,104.118.154.210,192.168.43.13,TCP,TCP,TCP,TCP,,,33.38769,33.44107,0.05338,,0.05312,0.00026,-0.05286
3239,33.44107,104.118.154.210,192.168.43.13,TCP,TCP,TCP,TCP,,,33.44107,33.44133,0.00026,,-0.00097,0.00123,0.0022
3240,33.44133,192.168.43.13,104.118.154.210,TCP,TCP,TCP,TCP,,,33.44133,33.44256,0.00123,,-0.03869,0.03992,0.07861
3241,33.44256,192.168.43.13,104.118.154.210,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,33.44256,33.48248,0.03992,,0.03973,0.00019,-0.03954
3242,33.48248,104.118.154.210,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,33.48248,33.48267,0.00019,,-0.00287,0.00306,0.00593
3243,33.48267,192.168.43.13,104.118.154.210,TCP,TCP,TCP,TCP,,,33.48267,33.48573,0.00306,,0.00247,0.00059,-0.00188
3244,33.48573,192.168.43.13,104.118.154.210,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,33.48573,33.48632,0.00059,,0.00059,0,-0.00059
3245,33.48632,192.168.43.13,104.118.154.210,TCP,TCP,TCP,TCP,,,33.48632,33.48632,0,,0,0,0
3246,33.48632,192.168.43.13,104.118.154.210,TCP,TCP,TCP,TCP,,,33.48632,33.48632,0,,-0.00039,0.00039,0.00079
3247,33.48632,192.168.43.13,104.118.154.210,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,33.48632,33.48672,0.00039,,0.0002,0.00019,-0.00001
3248,33.48672,104.118.154.210,192.168.43.13,TCP,TCP,TCP,TCP,,,33.48672,33.48691,0.00019,,0.00002,0.00017,0.00015
3249,33.48691,192.168.43.13,104.118.154.210,TCP,TCP,TCP,TCP,,,33.48691,33.48708,0.00017,,0.00017,0,-0.00017
3250,33.48708,104.118.154.210,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,33.48708,33.48708,0,,-0.00013,0.00013,0.00026
3251,33.48708,104.118.154.210,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,33.48708,33.48721,0.00013,,-0.02327,0.0234,0.04667
3252,33.48721,192.168.43.13,104.118.154.210,TCP,TCP,TCP,TCP,,,33.48721,33.51061,0.0234,,0.0226,0.0008,-0.02181
3253,33.51061,104.118.154.210,192.168.43.13,TCP,TCP,TCP,TCP,,,33.51061,33.5114,0.0008,,0.0008,0,-0.0008
3254,33.5114,104.118.154.210,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,33.5114,33.5114,0,,-0.00077,0.00077,0.00155
